C# time [ms],DC Motor PWM,Encoder Position [counts],Encoder Velocity [Hz]
21393,0,417,0
21409,0,417,0
21425,0,417,0
21441,0,417,0
21464,0,417,0
21472,0,417,0
21487,0,417,0
21503,0,417,0
21519,0,417,0
21535,0,417,0
21551,0,417,0
21569,0,417,0
21582,0,417,0
21597,0,417,0
21612,0,417,0
21628,0,417,0
21644,0,417,0
21665,0,417,0
21677,0,417,0
21691,0,417,0
21707,0,417,0
21722,0,417,0
21738,0,417,0
21754,0,417,0
21768,0,417,0
21786,0,417,0
21799,0,417,0
21819,0,417,0
21845,0,417,0
21870,0,417,0
21892,0,417,0
21910,0,417,0
21922,0,417,0
21938,0,417,0
21954,0,417,0
21969,0,417,0
21984,0,417,0
22000,0,417,0
22017,0,417,0
22029,0,417,0
22044,0,417,0
22065,0,417,0
22075,0,417,0
22091,0,417,0
22107,0,417,0
22125,0,417,0
22137,0,417,0
22154,0,417,0
22169,0,417,0
22185,0,417,0
22200,0,417,0
22216,0,417,0
22237,0,417,0
22247,0,417,0
22263,0,417,0
22283,0,417,0
22293,0,417,0
22308,0,417,0
22323,0,417,0
22335,0,417,0
22354,0,417,0
22370,0,417,0
22385,0,417,0
22400,0,417,0
22416,0,417,0
22431,0,417,0
22449,0,417,0
22470,0,417,0
22477,0,417,0
22488,0,417,0
22508,0,417,0
22521,0,417,0
22534,0,417,0
22557,0,417,0
22569,0,417,0
22586,0,417,0
22600,0,417,0
22615,0,417,0
22631,0,417,0
22646,0,417,0
22664,0,417,0
22684,0,417,0
22693,0,417,0
22709,0,417,0
22724,0,417,0
22739,0,417,0
22755,0,417,0
22773,0,417,0
22787,0,417,0
22802,0,417,0
22818,0,417,0
22834,0,417,0
22849,0,417,0
22871,0,417,0
22883,0,417,0
22896,0,417,0
22911,0,417,0
22927,0,417,0
22943,0,417,0
22959,0,417,0
22975,0,417,0
22993,0,417,0
23006,0,417,0
23022,0,417,0
23037,0,417,0
23052,0,417,0
23073,0,417,0
23083,0,417,0
23101,0,417,0
23116,0,417,0
23129,0,417,0
23144,0,417,0
23160,0,417,0
23176,0,417,0
23192,0,417,0
23210,0,417,0
23222,0,417,0
23238,0,417,0
23254,0,417,0
23270,0,417,0
23292,0,417,0
23301,0,417,0
23320,0,417,0
23332,0,417,0
23347,0,417,0
23363,0,417,0
23379,0,417,0
23394,0,417,0
23410,0,417,0
23429,0,417,0
23440,0,417,0
23457,0,417,0
23478,0,417,0
23488,0,417,0
23504,0,417,0
23520,0,417,0
23540,0,417,0
23551,0,417,0
23566,0,417,0
23581,0,417,0
23597,13000,417,0
23612,13000,417,0
23628,13000,417,0
23646,13000,417,0
23659,13000,417,0
23680,13000,417,0
23689,13000,417,0
23720,13000,417,0
23736,13000,417,0
23751,13000,417,0
23770,13000,417,0
23781,13000,417,0
23797,13000,417,0
23813,13000,417,0
23815,13000,417,0
23844,13000,417,0
23860,13000,417,0
23879,13000,417,0
23900,13000,418,0.02092488
23907,13000,418,0.02092488
23922,13000,418,0.02092488
23938,13000,418,0.02092488
23954,13000,418,0.02092488
23970,13000,418,0.02092488
23977,13000,418,0.02092488
24002,13000,418,0.02092488
24032,13000,418,0.02092488
24047,13000,418,0.02092488
24084,13000,448,0.6277464
24099,13000,448,0.6277464
24125,13000,448,0.6277464
24140,13000,448,0.6277464
24156,13000,448,0.6277464
24172,13000,448,0.6277464
24188,13000,448,0.6277464
24207,13000,448,0.6277464
24219,13000,448,0.6277464
24234,13000,448,0.6277464
24250,13000,448,0.6277464
24265,13000,448,0.6277464
24288,13000,480,0.6695961
24297,13000,480,0.6695961
24316,13000,480,0.6695961
24328,13000,480,0.6695961
24330,13000,480,0.6695961
24360,13000,480,0.6695961
24374,13000,480,0.6695961
24389,13000,480,0.6695961
24405,13000,480,0.6695961
24423,13000,480,0.6695961
24436,13000,480,0.6695961
24451,13000,480,0.6695961
24468,13000,480,0.6695961
24484,13000,480,0.6695961
24508,13000,513,0.6905211
24514,13000,513,0.6905211
24535,13000,513,0.6905211
24546,13000,513,0.6905211
24562,13000,513,0.6905211
24577,13000,513,0.6905211
24592,13000,513,0.6905211
24608,13000,513,0.6905211
24624,13000,513,0.6905211
24652,13000,513,0.6905211
24655,13000,513,0.6905211
24671,13000,513,0.6905211
24693,13000,546,0.6905211
24702,13000,546,0.6905211
24715,13000,546,0.6905211
24734,13000,546,0.6905211
24752,13000,546,0.6905211
24765,13000,546,0.6905211
24781,13000,546,0.6905211
24797,13000,546,0.6905211
24812,13000,546,0.6905211
24827,13000,546,0.6905211
24843,13000,546,0.6905211
24849,13000,546,0.6905211
24872,13000,546,0.6905211
24888,13000,546,0.6905211
24909,13000,579,0.6905211
24919,13000,579,0.6905211
24929,13000,579,0.6905211
24950,13000,579,0.6905211
24969,13000,579,0.6905211
24981,13000,579,0.6905211
24997,13000,579,0.6905211
25012,13000,579,0.6905211
25027,13000,579,0.6905211
25043,13000,579,0.6905211
25058,13000,579,0.6905211
25080,13000,579,0.6905211
25089,13000,579,0.6905211
25112,13000,612,0.6905211
25120,13000,612,0.6905211
25135,13000,612,0.6905211
25150,13000,612,0.6905211
25166,13000,612,0.6905211
25184,13000,612,0.6905211
25197,13000,612,0.6905211
25212,13000,612,0.6905211
25228,13000,612,0.6905211
25243,13000,612,0.6905211
25259,13000,612,0.6905211
25274,13000,612,0.6905211
25301,13000,645,0.6905211
25305,13000,645,0.6905211
25321,13000,645,0.6905211
25336,13000,645,0.6905211
25352,13000,645,0.6905211
25368,13000,645,0.6905211
25383,13000,645,0.6905211
25402,13000,645,0.6905211
25415,13000,645,0.6905211
25430,13000,645,0.6905211
25446,13000,645,0.6905211
25461,13000,645,0.6905211
25477,13000,645,0.6905211
25493,13000,645,0.6905211
25520,13000,677,0.6695961
25524,13000,677,0.6695961
25539,13000,677,0.6695961
25556,13000,677,0.6695961
25572,13000,677,0.6695961
25588,13000,677,0.6695961
25603,13000,677,0.6695961
25622,13000,677,0.6695961
25635,13000,677,0.6695961
25651,13000,677,0.6695961
25667,13000,677,0.6695961
25682,13000,677,0.6695961
25707,13000,710,0.6905211
25714,13000,710,0.6905211
25734,13000,710,0.6905211
25746,13000,710,0.6905211
25761,13000,710,0.6905211
25776,13000,710,0.6905211
25792,13000,710,0.6905211
25808,13000,710,0.6905211
25823,13000,710,0.6905211
25842,13000,710,0.6905211
25855,13000,710,0.6905211
25871,13000,710,0.6905211
25887,13000,710,0.6905211
25912,13000,743,0.6905211
25917,13000,743,0.6905211
25932,13000,743,0.6905211
25952,13000,743,0.6905211
25964,13000,743,0.6905211
25980,13000,743,0.6905211
25995,13000,743,0.6905211
26011,13000,743,0.6905211
26027,13000,743,0.6905211
26041,13000,743,0.6905211
26060,13000,743,0.6905211
26073,13000,743,0.6905211
26089,13000,743,0.6905211
26104,13000,743,0.6905211
26127,13000,776,0.6905211
26134,13000,776,0.6905211
26149,13000,776,0.6905211
26168,13000,776,0.6905211
26180,13000,776,0.6905211
26196,13000,776,0.6905211
26211,13000,776,0.6905211
26226,13000,776,0.6905211
26242,13000,776,0.6905211
26258,13000,776,0.6905211
26279,13000,776,0.6905211
26288,13000,776,0.6905211
26312,13000,809,0.6905211
26320,13000,809,0.6905211
26335,13000,809,0.6905211
26350,13000,809,0.6905211
26366,13000,809,0.6905211
26387,13000,809,0.6905211
26398,13000,809,0.6905211
26413,13000,809,0.6905211
26428,13000,809,0.6905211
26443,13000,809,0.6905211
26458,13000,809,0.6905211
26474,13000,809,0.6905211
26493,13000,809,0.6905211
26517,13000,841,0.6695961
26520,13000,841,0.6695961
26536,13000,841,0.6695961
26551,13000,841,0.6695961
26566,13000,841,0.6695961
26581,13000,841,0.6695961
26600,13000,841,0.6695961
26612,13000,841,0.6695961
26627,13000,841,0.6695961
26643,13000,841,0.6695961
26658,13000,841,0.6695961
26674,13000,841,0.6695961
26690,13000,841,0.6695961
26713,13000,841,0.6695961
26738,13000,874,0.6905211
26739,13000,874,0.6905211
26766,13000,874,0.6905211
26782,13000,874,0.6905211
26797,13000,874,0.6905211
26813,13000,874,0.6905211
26833,13000,874,0.6905211
26844,13000,874,0.6905211
26861,13000,874,0.6905211
26862,13000,874,0.6905211
26877,13000,874,0.6905211
26893,13000,874,0.6905211
26917,13000,907,0.6905211
26945,13000,907,0.6905211
26970,13000,907,0.6905211
26985,13000,907,0.6905211
27000,13000,907,0.6905211
27016,13000,907,0.6905211
27032,13000,907,0.6905211
27047,13000,907,0.6905211
27067,13000,907,0.6905211
27080,13000,907,0.6905211
27096,13000,907,0.6905211
27111,13000,907,0.6905211
27135,13000,940,0.6905211
27158,13000,940,0.6905211
27176,13000,940,0.6905211
27176,13000,940,0.6905211
27204,13000,940,0.6905211
27219,13000,940,0.6905211
27234,13000,940,0.6905211
27250,13000,940,0.6905211
27265,13000,940,0.6905211
27284,13000,940,0.6905211
27296,13000,940,0.6905211
27312,13000,940,0.6905211
27336,13000,973,0.6905211
27343,13000,973,0.6905211
27358,13000,973,0.6905211
27374,13000,973,0.6905211
27381,13000,973,0.6905211
27406,13000,973,0.6905211
27422,13000,973,0.6905211
27437,13000,973,0.6905211
27453,13000,973,0.6905211
27468,13000,973,0.6905211
27483,13000,973,0.6905211
27502,13000,973,0.6905211
27526,13000,1005,0.6695961
27530,13000,1005,0.6695961
27545,13000,1005,0.6695961
27560,13000,1005,0.6695961
27575,13000,1005,0.6695961
27590,13000,1005,0.6695961
27610,13000,1005,0.6695961
27620,13000,1005,0.6695961
27635,13000,1005,0.6695961
27651,13000,1005,0.6695961
27666,13000,1005,0.6695961
27681,13000,1005,0.6695961
27697,13000,1005,0.6695961
27715,13000,1005,0.6695961
27740,13000,1038,0.6905211
27742,13000,1038,0.6905211
27758,13000,1038,0.6905211
27773,13000,1038,0.6905211
27789,13000,1038,0.6905211
27805,13000,1038,0.6905211
27826,13000,1038,0.6905211
27835,13000,1038,0.6905211
27850,13000,1038,0.6905211
27866,13000,1038,0.6905211
27882,13000,1038,0.6905211
27897,13000,1038,0.6905211
27913,13000,1038,0.6905211
27931,13000,1038,0.6905211
27955,13000,1071,0.6905211
27959,13000,1071,0.6905211
27976,13000,1071,0.6905211
27990,13000,1071,0.6905211
28006,13000,1071,0.6905211
28021,13000,1071,0.6905211
28040,13000,1071,0.6905211
28052,13000,1071,0.6905211
28068,13000,1071,0.6905211
28084,13000,1071,0.6905211
28100,13000,1071,0.6905211
28115,13000,1071,0.6905211
28142,13000,1104,0.6905211
28150,13000,1104,0.6905211
28162,13000,1104,0.6905211
28177,13000,1104,0.6905211
28193,13000,1104,0.6905211
28209,13000,1104,0.6905211
28224,13000,1104,0.6905211
28239,13000,1104,0.6905211
28259,13000,1104,0.6905211
28269,13000,1104,0.6905211
28285,13000,1104,0.6905211
28300,13000,1104,0.6905211
28315,13000,1104,0.6905211
28341,13000,1137,0.6905211
28347,13000,1137,0.6905211
28365,13000,1137,0.6905211
28378,13000,1137,0.6905211
28393,13000,1137,0.6905211
28409,13000,1137,0.6905211
28424,13000,1137,0.6905211
28439,13000,1137,0.6905211
28469,13000,1137,0.6905211
28488,13000,1137,0.6905211
28500,13000,1137,0.6905211
28516,13000,1137,0.6905211
28543,13000,1169,0.6695961
28547,13000,1169,0.6695961
28562,13000,1169,0.6695961
28578,13000,1169,0.6695961
28598,13000,1169,0.6695961
28610,13000,1169,0.6695961
28625,13000,1169,0.6695961
28641,13000,1169,0.6695961
28656,13000,1169,0.6695961
28671,13000,1169,0.6695961
28675,13000,1169,0.6695961
28708,13000,1169,0.6695961
28718,13000,1169,0.6695961
28745,13000,1202,0.6905211
28752,13000,1202,0.6905211
28778,13000,1202,0.6905211
28797,13000,1202,0.6905211
28816,13000,1202,0.6905211
28827,13000,1202,0.6905211
28843,13000,1202,0.6905211
28858,13000,1202,0.6905211
28874,13000,1202,0.6905211
28889,13000,1202,0.6905211
28892,13000,1202,0.6905211
28925,13000,1202,0.6905211
28952,13000,1235,0.6905211
28965,13000,1235,0.6905211
28981,13000,1235,0.6905211
28996,13000,1235,0.6905211
29011,13000,1235,0.6905211
29030,13000,1235,0.6905211
29040,13000,1235,0.6905211
29058,13000,1235,0.6905211
29073,13000,1235,0.6905211
29084,13000,1235,0.6905211
29106,13000,1235,0.6905211
29121,13000,1235,0.6905211
29152,13000,1268,0.6905211
29152,13000,1268,0.6905211
29168,13000,1268,0.6905211
29182,13000,1268,0.6905211
29198,13000,1268,0.6905211
29213,13000,1268,0.6905211
29229,13000,1268,0.6905211
29247,13000,1268,0.6905211
29264,13000,1268,0.6905211
29275,13000,1268,0.6905211
29292,13000,1268,0.6905211
29306,13000,1268,0.6905211
29324,13000,1268,0.6905211
29351,13000,1301,0.6905211
29358,13000,1301,0.6905211
29369,13000,1301,0.6905211
29385,13000,1301,0.6905211
29399,13000,1301,0.6905211
29409,13000,1301,0.6905211
29430,13000,1301,0.6905211
29447,13000,1301,0.6905211
29467,13000,1301,0.6905211
29476,13000,1301,0.6905211
29492,13000,1301,0.6905211
29508,13000,1301,0.6905211
29524,13000,1301,0.6905211
29540,13000,1301,0.6905211
29570,13000,1334,0.6905211
29572,13000,1334,0.6905211
29585,13000,1334,0.6905211
29602,13000,1334,0.6905211
29616,13000,1334,0.6905211
29629,13000,1334,0.6905211
29646,13000,1334,0.6905211
29662,13000,1334,0.6905211
29680,13000,1334,0.6905211
29693,13000,1334,0.6905211
29709,13000,1334,0.6905211
29753,13000,1367,0.6905211
29756,13000,1367,0.6905211
29771,13000,1367,0.6905211
29790,13000,1367,0.6905211
29802,13000,1367,0.6905211
29818,13000,1367,0.6905211
29834,13000,1367,0.6905211
29849,13000,1367,0.6905211
29864,13000,1367,0.6905211
29880,13000,1367,0.6905211
29898,13000,1367,0.6905211
29910,13000,1367,0.6905211
29926,13000,1367,0.6905211
29942,13000,1367,0.6905211
29969,13000,1399,0.6695961
29973,13000,1399,0.6695961
29988,13000,1399,0.6695961
30008,13000,1399,0.6695961
30019,13000,1399,0.6695961
30034,13000,1399,0.6695961
30050,13000,1399,0.6695961
30065,13000,1399,0.6695961
30081,13000,1399,0.6695961
30096,13000,1399,0.6695961
30115,13000,1399,0.6695961
30127,13000,1399,0.6695961
30143,13000,1399,0.6695961
30172,13000,1432,0.6905211
30175,13000,1432,0.6905211
30192,13000,1432,0.6905211
30207,13000,1432,0.6905211
30227,13000,1432,0.6905211
30239,13000,1432,0.6905211
30254,13000,1432,0.6905211
30271,13000,1432,0.6905211
30286,13000,1432,0.6905211
30301,13000,1432,0.6905211
30316,13000,1432,0.6905211
30336,13000,1432,0.6905211
30365,13000,1465,0.6905211
30378,13000,1465,0.6905211
30394,13000,1465,0.6905211
30409,13000,1465,0.6905211
30424,13000,1465,0.6905211
30445,13000,1465,0.6905211
30455,13000,1465,0.6905211
30471,13000,1465,0.6905211
30486,13000,1465,0.6905211
30502,13000,1465,0.6905211
30518,13000,1465,0.6905211
30533,13000,1465,0.6905211
30558,13000,1465,0.6905211
30587,13000,1498,0.6905211
30596,13000,1498,0.6905211
30611,13000,1498,0.6905211
30628,13000,1498,0.6905211
30644,13000,1498,0.6905211
30664,13000,1498,0.6905211
30674,13000,1498,0.6905211
30689,13000,1498,0.6905211
30706,13000,1498,0.6905211
30721,13000,1498,0.6905211
30737,13000,1498,0.6905211
30752,13000,1498,0.6905211
30785,13000,1531,0.6905211
30799,13000,1531,0.6905211
30815,13000,1531,0.6905211
30831,13000,1531,0.6905211
30846,13000,1531,0.6905211
30877,13000,1531,0.6905211
30886,13000,1531,0.6905211
30907,13000,1531,0.6905211
30908,13000,1531,0.6905211
30928,13000,1531,0.6905211
30954,13000,1531,0.6905211
30983,13000,1564,0.6905211
30984,13000,1564,0.6905211
31002,13000,1564,0.6905211
31018,0,1564,0.6905211
31030,0,1564,0.6905211
31045,0,1564,0.6905211
31061,0,1564,0.6905211
31076,0,1564,0.6905211
31091,0,1564,0.6905211
31109,0,1564,0.6905211
31122,0,1564,0.6905211
31138,0,1564,0.6905211
31154,0,1564,0.6905211
31184,0,1597,0.6905211
31186,0,1597,0.6905211
31202,0,1597,0.6905211
31225,0,1597,0.6905211
31233,0,1597,0.6905211
31250,0,1597,0.6905211
31265,0,1597,0.6905211
31281,0,1597,0.6905211
31296,0,1597,0.6905211
31310,0,1597,0.6905211
31332,0,1597,0.6905211
31341,0,1597,0.6905211
31369,0,1622,0.523122
31372,0,1622,0.523122
31387,0,1622,0.523122
31403,0,1622,0.523122
31413,0,1622,0.523122
31437,0,1622,0.523122
31444,0,1622,0.523122
31457,0,1622,0.523122
31476,0,1622,0.523122
31490,0,1622,0.523122
31502,0,1622,0.523122
31522,0,1622,0.523122
31538,0,1622,0.523122
31554,0,1622,0.523122
31585,0,1622,0
31587,0,1622,0
31601,0,1622,0
31613,0,1622,0
31637,0,1622,0
31653,0,1622,0
31667,0,1622,0
31683,0,1622,0
31698,0,1622,0
31712,0,1622,0
31728,0,1622,0
31737,0,1622,0
31760,0,1622,0
31790,0,1622,0
31804,0,1622,0
31819,0,1622,0
31835,0,1622,0
31849,0,1622,0
31868,0,1622,0
31881,0,1622,0
31896,0,1622,0
31913,0,1622,0
31926,0,1622,0
31942,0,1622,0
31957,0,1622,0
31989,0,1622,0
32004,0,1622,0
32019,0,1622,0
32036,0,1622,0
32050,0,1622,0
32065,0,1622,0
32084,0,1622,0
32097,0,1622,0
32112,0,1622,0
32128,0,1622,0
32143,0,1622,0
32159,0,1622,0
32190,0,1622,0
32193,0,1622,0
32207,0,1622,0
32222,0,1622,0
32238,0,1622,0
32254,0,1622,0
32270,0,1622,0
32285,0,1622,0
32305,0,1622,0
32317,0,1622,0
32333,0,1622,0
32348,0,1622,0
32364,0,1622,0
32379,0,1622,0
32407,0,1622,0
32413,0,1622,0
32426,0,1622,0
32441,0,1622,0
32456,0,1622,0
32472,0,1622,0
32487,0,1622,0
32503,0,1622,0
32521,0,1622,0
32535,0,1622,0
32550,0,1622,0
32565,0,1622,0
32601,0,1622,0
32611,0,1622,0
32633,0,1622,0
32643,0,1622,0
32660,0,1622,0
32674,0,1622,0
32690,0,1622,0
32706,0,1622,0
32724,0,1622,0
32740,0,1622,0
32752,0,1622,0
32768,0,1622,0
32802,0,1622,0
32815,0,1622,0
32830,0,1622,0
32851,0,1622,0
32862,0,1622,0
32877,0,1622,0
32893,0,1622,0
32908,0,1622,0
32939,0,1622,0
32954,0,1622,0
32976,0,1622,0
33007,0,1622,0
33016,0,1622,0
33031,0,1622,0
33047,0,1622,0
33063,0,1622,0
33083,0,1622,0
33093,0,1622,0
33109,0,1622,0
33124,0,1622,0
33140,0,1622,0
33155,0,1622,0
33170,0,1622,0
33206,0,1622,0
33216,0,1622,0
33228,0,1622,0
33247,0,1622,0
33262,0,1622,0
33277,0,1622,0
33297,0,1622,0
33308,0,1622,0
33324,0,1622,0
33339,0,1622,0
33355,0,1622,0
33372,0,1622,0
33388,0,1622,0
33423,0,1622,0
33450,0,1622,0
33466,0,1622,0
33480,0,1622,0
33498,0,1622,0
33519,0,1622,0
33531,0,1622,0
33543,0,1622,0
33556,0,1622,0
33575,0,1622,0
33593,0,1622,0
33630,0,1622,0
33654,0,1622,0
33670,0,1622,0
33685,0,1622,0
33701,0,1622,0
33717,0,1622,0
33736,0,1622,0
33748,0,1622,0
33764,0,1622,0
33780,0,1622,0
33814,0,1622,0
33826,0,1622,0
33844,0,1622,0
33857,0,1622,0
33873,0,1622,0
33889,0,1622,0
33905,0,1622,0
33921,0,1622,0
33924,0,1622,0
33954,0,1622,0
33966,0,1622,0
33982,0,1622,0
34012,0,1622,0
34013,0,1622,0
34029,0,1622,0
34044,0,1622,0
34062,0,1622,0
34075,0,1622,0
34090,0,1622,0
34105,0,1622,0
34120,0,1622,0
34136,0,1622,0
34151,0,1622,0
34169,0,1622,0
34182,0,1622,0
34213,0,1622,0
34228,0,1622,0
34243,0,1622,0
34259,0,1622,0
34277,0,1622,0
34290,0,1622,0
34305,0,1622,0
34320,0,1622,0
34335,0,1622,0
34351,0,1622,0
34367,0,1622,0
34385,0,1622,0
34416,0,1622,0
34428,0,1622,0
34443,0,1622,0
34458,0,1622,0
34474,0,1622,0
34491,0,1622,0
34504,0,1622,0
34520,0,1622,0
34537,0,1622,0
34551,0,1622,0
34566,0,1622,0
34582,0,1622,0
34600,0,1622,0
34633,0,1622,0
34643,0,1622,0
34658,0,1622,0
34674,0,1622,0
34704,0,1622,0
34722,0,1622,0
34735,0,1622,0
34750,0,1622,0
34765,0,1622,0
34781,0,1622,0
34797,0,1622,0
34830,0,1622,0
34843,0,1622,0
34858,0,1622,0
34874,0,1622,0
34890,0,1622,0
34905,0,1622,0
34920,0,1622,0
34938,0,1622,0
34940,0,1622,0
34967,0,1622,0
34983,0,1622,0
34999,0,1622,0
35034,0,1622,0
35048,0,1622,0
35061,0,1622,0
35077,0,1622,0
35092,0,1622,0
35107,0,1622,0
35122,0,1622,0
35139,0,1622,0
35158,0,1622,0
35170,0,1622,0
35186,0,1622,0
35202,0,1622,0
35236,0,1622,0
35248,0,1622,0
35266,0,1622,0
35279,0,1622,0
35295,0,1622,0
35310,0,1622,0
35325,0,1622,0
35341,0,1622,0
35357,0,1622,0
35376,0,1622,0
35389,0,1622,0
35404,0,1622,0
35435,0,1622,0
35450,0,1622,0
35465,0,1622,0
35483,0,1622,0
35496,0,1622,0
35511,0,1622,0
35526,0,1622,0
35542,0,1622,0
35558,0,1622,0
35574,0,1622,0
35593,0,1622,0
35605,0,1622,0
35637,0,1622,0
35650,0,1622,0
35665,0,1622,0
35681,0,1622,0
35699,0,1622,0
35711,0,1622,0
35726,0,1622,0
35742,0,1622,0
35758,0,1622,0
35774,0,1622,0
35790,0,1622,0
35807,0,1622,0
35839,0,1622,0
35851,0,1622,0
35865,0,1622,0
35881,0,1622,0
35896,0,1622,0
35916,0,1622,0
35927,0,1622,0
35942,0,1622,0
35958,0,1622,0
35973,0,1622,0
35989,0,1622,0
36004,0,1622,0
36038,0,1622,0
36051,0,1622,0
36067,0,1622,0
36082,0,1622,0
36096,0,1622,0
36112,0,1622,0
36130,0,1622,0
36143,0,1622,0
36168,26000,1622,0
36173,26000,1622,0
36205,26000,1622,0
36220,26000,1622,0
36252,26000,1622,0
36266,26000,1622,0
36282,26000,1622,0
36297,26000,1622,0
36313,26000,1622,0
36329,26000,1622,0
36345,26000,1622,0
36363,26000,1622,0
36375,26000,1622,0
36391,26000,1622,0
36406,26000,1622,0
36422,26000,1622,0
36454,26000,1622,0
36458,26000,1622,0
36484,26000,1622,0
36500,26000,1622,0
36516,26000,1622,0
36531,26000,1622,0
36546,26000,1622,0
36561,26000,1622,0
36583,26000,1622,0
36605,26000,1622,0
36625,26000,1622,0
36658,26000,1675,1.109019
36672,26000,1675,1.109019
36694,26000,1675,1.109019
36703,26000,1675,1.109019
36718,26000,1675,1.109019
36733,26000,1675,1.109019
36748,26000,1675,1.109019
36764,26000,1675,1.109019
36780,26000,1675,1.109019
36800,26000,1675,1.109019
36812,26000,1675,1.109019
36827,26000,1675,1.109019
36860,26000,1746,1.485666
36873,26000,1746,1.485666
36889,26000,1746,1.485666
36916,26000,1746,1.485666
36921,26000,1746,1.485666
36936,26000,1746,1.485666
36951,26000,1746,1.485666
36966,26000,1746,1.485666
36971,26000,1746,1.485666
36998,26000,1746,1.485666
37016,26000,1746,1.485666
37051,26000,1818,1.506591
37051,26000,1818,1.506591
37076,26000,1818,1.506591
37091,26000,1818,1.506591
37106,26000,1818,1.506591
37125,26000,1818,1.506591
37138,26000,1818,1.506591
37154,26000,1818,1.506591
37170,26000,1818,1.506591
37185,26000,1818,1.506591
37200,26000,1818,1.506591
37216,26000,1818,1.506591
37256,26000,1889,1.485666
37263,26000,1889,1.485666
37279,26000,1889,1.485666
37294,26000,1889,1.485666
37310,26000,1889,1.485666
37326,26000,1889,1.485666
37345,26000,1889,1.485666
37357,26000,1889,1.485666
37372,26000,1889,1.485666
37387,26000,1889,1.485666
37403,26000,1889,1.485666
37419,26000,1889,1.485666
37435,26000,1889,1.485666
37475,26000,1961,1.506591
37481,26000,1961,1.506591
37497,26000,1961,1.506591
37512,26000,1961,1.506591
37528,26000,1961,1.506591
37543,26000,1961,1.506591
37562,26000,1961,1.506591
37575,26000,1961,1.506591
37590,26000,1961,1.506591
37605,26000,1961,1.506591
37621,26000,1961,1.506591
37654,26000,2033,1.506591
37670,26000,2033,1.506591
37682,26000,2033,1.506591
37698,26000,2033,1.506591
37714,26000,2033,1.506591
37729,26000,2033,1.506591
37744,26000,2033,1.506591
37760,26000,2033,1.506591
37779,26000,2033,1.506591
37791,26000,2033,1.506591
37806,26000,2033,1.506591
37822,26000,2033,1.506591
37837,26000,2033,1.506591
37871,26000,2105,1.506591
37887,26000,2105,1.506591
37900,26000,2105,1.506591
37916,26000,2105,1.506591
37932,26000,2105,1.506591
37947,26000,2105,1.506591
37963,26000,2105,1.506591
37978,26000,2105,1.506591
37997,26000,2105,1.506591
38009,26000,2105,1.506591
38024,26000,2105,1.506591
38040,26000,2105,1.506591
38073,26000,2176,1.485666
38087,26000,2176,1.485666
38107,26000,2176,1.485666
38118,26000,2176,1.485666
38133,26000,2176,1.485666
38149,26000,2176,1.485666
38164,26000,2176,1.485666
38180,26000,2176,1.485666
38195,26000,2176,1.485666
38214,26000,2176,1.485666
38226,26000,2176,1.485666
38259,26000,2248,1.506591
38274,26000,2248,1.506591
38289,26000,2248,1.506591
38305,26000,2248,1.506591
38324,26000,2248,1.506591
38335,26000,2248,1.506591
38351,26000,2248,1.506591
38367,26000,2248,1.506591
38383,26000,2248,1.506591
38398,26000,2248,1.506591
38413,26000,2248,1.506591
38432,26000,2248,1.506591
38466,26000,2320,1.506591
38476,26000,2320,1.506591
38491,26000,2320,1.506591
38507,26000,2320,1.506591
38522,26000,2320,1.506591
38541,26000,2320,1.506591
38553,26000,2320,1.506591
38569,26000,2320,1.506591
38584,26000,2320,1.506591
38600,26000,2320,1.506591
38615,26000,2320,1.506591
38631,26000,2320,1.506591
38651,26000,2320,1.506591
38685,26000,2391,1.485666
38694,26000,2391,1.485666
38709,26000,2391,1.485666
38725,26000,2391,1.485666
38740,26000,2391,1.485666
38759,26000,2391,1.485666
38771,26000,2391,1.485666
38787,26000,2391,1.485666
38803,26000,2391,1.485666
38818,26000,2391,1.485666
38834,26000,2391,1.485666
38871,26000,2463,1.506591
38882,26000,2463,1.506591
38898,26000,2463,1.506591
38913,26000,2463,1.506591
38929,26000,2463,1.506591
38944,26000,2463,1.506591
38960,26000,2463,1.506591
38979,26000,2463,1.506591
38991,26000,2463,1.506591
39006,26000,2463,1.506591
39022,26000,2463,1.506591
39038,26000,2463,1.506591
39054,26000,2463,1.506591
39089,26000,2535,1.506591
39101,26000,2535,1.506591
39116,26000,2535,1.506591
39131,26000,2535,1.506591
39147,26000,2535,1.506591
39162,26000,2535,1.506591
39177,26000,2535,1.506591
39196,26000,2535,1.506591
39208,26000,2535,1.506591
39224,26000,2535,1.506591
39240,26000,2535,1.506591
39256,26000,2535,1.506591
39291,26000,2606,1.485666
39306,26000,2606,1.485666
39319,26000,2606,1.485666
39336,26000,2606,1.485666
39351,26000,2606,1.485666
39367,26000,2606,1.485666
39383,26000,2606,1.485666
39399,26000,2606,1.485666
39418,26000,2606,1.485666
39430,26000,2606,1.485666
39447,26000,2606,1.485666
39482,26000,2678,1.506591
39493,26000,2678,1.506591
39509,26000,2678,1.506591
39528,26000,2678,1.506591
39539,26000,2678,1.506591
39555,26000,2678,1.506591
39571,26000,2678,1.506591
39586,26000,2678,1.506591
39602,26000,2678,1.506591
39617,26000,2678,1.506591
39639,26000,2678,1.506591
39648,26000,2678,1.506591
39663,26000,2678,1.506591
39705,26000,2750,1.506591
39709,26000,2750,1.506591
