C# time [ms],DC Motor PWM,Encoder Position [counts],Encoder Velocity [Hz]
30753,0,7123,0
30767,0,7123,0
30818,0,7123,0
30838,0,7123,0
30844,0,7123,0
30860,0,7123,0
30875,0,7123,0
30910,0,7123,0
30923,0,7123,0
30949,0,7123,0
30955,0,7123,0
31010,39000,7123,0
31018,39000,7123,0
31034,39000,7123,0
31055,39000,7123,0
31064,39000,7123,0
31079,39000,7123,0
31095,39000,7123,0
31110,39000,7123,0
31126,39000,7123,0
31141,39000,7123,0
31170,39000,7123,0
31223,39000,7123,0
31235,39000,7123,0
31250,39000,7123,0
31271,39000,7123,0
31281,39000,7123,0
31297,39000,7123,0
31313,39000,7123,0
31328,39000,7123,0
31344,39000,7123,0
31361,39000,7123,0
31380,39000,7123,0
31430,39000,7173,1.046244
31437,39000,7173,1.046244
31452,39000,7173,1.046244
31469,39000,7173,1.046244
31495,39000,7173,1.046244
31499,39000,7173,1.046244
31514,39000,7173,1.046244
31530,39000,7173,1.046244
31546,39000,7173,1.046244
31561,39000,7173,1.046244
31577,39000,7173,1.046244
31637,39000,7281,2.259887
31640,39000,7281,2.259887
31655,39000,7281,2.259887
31671,39000,7281,2.259887
31686,39000,7281,2.259887
31712,39000,7281,2.259887
31715,39000,7281,2.259887
31733,39000,7281,2.259887
31748,39000,7281,2.259887
31763,39000,7281,2.259887
31779,39000,7281,2.259887
31834,39000,7391,2.301737
31841,39000,7391,2.301737
31856,39000,7391,2.301737
31872,39000,7391,2.301737
31887,39000,7391,2.301737
31903,39000,7391,2.301737
31926,39000,7391,2.301737
31934,39000,7391,2.301737
31950,39000,7391,2.301737
31965,39000,7391,2.301737
31981,39000,7391,2.301737
32040,39000,7501,2.301737
32046,39000,7501,2.301737
32060,39000,7501,2.301737
32075,39000,7501,2.301737
32091,39000,7501,2.301737
32106,39000,7501,2.301737
32121,39000,7501,2.301737
32146,39000,7501,2.301737
32152,39000,7501,2.301737
32168,39000,7501,2.301737
32183,39000,7501,2.301737
32242,39000,7611,2.301737
32254,39000,7611,2.301737
32261,39000,7611,2.301737
32281,39000,7611,2.301737
32292,39000,7611,2.301737
32307,39000,7611,2.301737
32323,39000,7611,2.301737
32338,39000,7611,2.301737
32364,39000,7611,2.301737
32370,39000,7611,2.301737
32385,39000,7611,2.301737
32441,39000,7721,2.301737
32449,39000,7721,2.301737
32470,39000,7721,2.301737
32481,39000,7721,2.301737
32497,39000,7721,2.301737
32512,39000,7721,2.301737
32531,39000,7721,2.301737
32546,39000,7721,2.301737
32560,39000,7721,2.301737
32587,39000,7721,2.301737
32644,39000,7831,2.301737
32654,39000,7831,2.301737
32668,39000,7831,2.301737
32689,39000,7831,2.301737
32700,39000,7831,2.301737
32714,39000,7831,2.301737
32730,39000,7831,2.301737
32745,39000,7831,2.301737
32761,39000,7831,2.301737
32778,39000,7831,2.301737
32801,39000,7831,2.301737
32876,39000,7941,2.301737
32885,39000,7941,2.301737
32914,39000,7941,2.301737
32920,39000,7941,2.301737
32932,39000,7941,2.301737
32947,39000,7941,2.301737
32963,39000,7941,2.301737
32981,39000,7941,2.301737
33008,39000,7941,2.301737
33077,39000,8051,2.301737
33087,39000,8051,2.301737
33103,39000,8051,2.301737
33124,39000,8051,2.301737
33135,39000,8051,2.301737
33151,39000,8051,2.301737
33166,39000,8051,2.301737
33182,39000,8051,2.301737
33240,39000,8161,2.301737
33248,39000,8161,2.301737
33258,39000,8161,2.301737
33273,39000,8161,2.301737
33289,39000,8161,2.301737
33304,39000,8161,2.301737
33320,39000,8161,2.301737
33335,39000,8161,2.301737
33356,39000,8161,2.301737
33366,39000,8161,2.301737
33386,39000,8161,2.301737
33450,39000,8271,2.301737
33477,39000,8271,2.301737
33492,39000,8271,2.301737
33507,39000,8271,2.301737
33518,39000,8271,2.301737
33538,39000,8271,2.301737
33554,39000,8271,2.301737
33576,39000,8271,2.301737
33586,39000,8271,2.301737
33601,39000,8271,2.301737
33660,39000,8381,2.301737
33670,39000,8381,2.301737
33686,39000,8381,2.301737
33697,39000,8381,2.301737
33713,39000,8381,2.301737
33728,39000,8381,2.301737
33744,39000,8381,2.301737
33759,39000,8381,2.301737
33786,39000,8381,2.301737
33791,39000,8381,2.301737
33854,39000,8490,2.280812
33869,39000,8490,2.280812
33893,39000,8490,2.280812
33915,39000,8490,2.280812
33931,39000,8490,2.280812
33932,39000,8490,2.280812
33964,39000,8490,2.280812
33993,39000,8490,2.280812
34063,39000,8600,2.301737
34086,39000,8600,2.301737
34102,39000,8600,2.301737
34128,39000,8600,2.301737
34134,39000,8600,2.301737
34163,39000,8600,2.301737
34182,39000,8600,2.301737
34212,39000,8600,2.301737
34288,39000,8710,2.301737
34304,39000,8710,2.301737
34319,39000,8710,2.301737
34343,39000,8710,2.301737
34350,39000,8710,2.301737
34365,39000,8710,2.301737
34378,39000,8710,2.301737
34398,39000,8710,2.301737
34464,39000,8820,2.301737
34473,39000,8820,2.301737
34490,39000,8820,2.301737
34506,39000,8820,2.301737
34522,39000,8820,2.301737
34540,39000,8820,2.301737
34552,39000,8820,2.301737
34568,39000,8820,2.301737
34584,39000,8820,2.301737
34590,39000,8820,2.301737
34614,39000,8820,2.301737
34672,39000,8930,2.301737
34693,39000,8930,2.301737
34698,39000,8930,2.301737
34726,39000,8930,2.301737
34741,39000,8930,2.301737
34754,39000,8930,2.301737
34768,39000,8930,2.301737
34788,39000,8930,2.301737
34795,39000,8930,2.301737
34821,39000,8930,2.301737
34887,39000,9040,2.301737
34897,39000,9040,2.301737
34913,39000,9040,2.301737
34928,39000,9040,2.301737
34943,39000,9040,2.301737
34959,39000,9040,2.301737
34974,39000,9040,2.301737
34999,39000,9040,2.301737
35006,39000,9040,2.301737
35070,39000,9150,2.301737
35084,39000,9150,2.301737
35107,39000,9150,2.301737
35116,39000,9150,2.301737
35130,39000,9150,2.301737
35145,39000,9150,2.301737
35162,39000,9150,2.301737
35176,39000,9150,2.301737
35193,39000,9150,2.301737
35216,39000,9150,2.301737
35294,39000,9260,2.301737
35317,39000,9260,2.301737
35326,39000,9260,2.301737
35347,39000,9260,2.301737
35363,39000,9260,2.301737
35369,39000,9260,2.301737
35395,39000,9260,2.301737
35409,39000,9260,2.301737
35475,39000,9370,2.301737
35488,39000,9370,2.301737
35504,39000,9370,2.301737
35513,39000,9370,2.301737
35542,39000,9370,2.301737
35544,39000,9370,2.301737
35565,39000,9370,2.301737
35582,39000,9370,2.301737
35591,39000,9370,2.301737
35614,39000,9370,2.301737
35685,39000,9480,2.301737
35691,39000,9480,2.301737
35707,39000,9480,2.301737
35723,39000,9480,2.301737
35730,39000,9480,2.301737
35761,39000,9480,2.301737
35769,39000,9480,2.301737
35785,39000,9480,2.301737
35797,39000,9480,2.301737
35816,39000,9480,2.301737
35827,39000,9480,2.301737
35886,39000,9590,2.301737
35895,39000,9590,2.301737
35909,39000,9590,2.301737
35927,0,9590,2.301737
35941,0,9590,2.301737
35958,0,9590,2.301737
35977,0,9590,2.301737
35987,0,9590,2.301737
36002,0,9590,2.301737
36018,0,9590,2.301737
36083,0,9700,2.301737
36090,0,9700,2.301737
36111,0,9700,2.301737
36127,0,9700,2.301737
36143,0,9700,2.301737
36158,0,9700,2.301737
36176,0,9700,2.301737
36195,0,9700,2.301737
36204,0,9700,2.301737
36219,0,9700,2.301737
36236,0,9700,2.301737
36310,0,9808,2.259887
36323,0,9808,2.259887
36330,0,9808,2.259887
36346,0,9808,2.259887
36361,0,9808,2.259887
36377,0,9808,2.259887
36393,0,9808,2.259887
36414,0,9808,2.259887
36423,0,9808,2.259887
36438,0,9808,2.259887
36501,0,9871,1.318267
36524,0,9871,1.318267
36530,0,9871,1.318267
36545,0,9871,1.318267
36560,0,9871,1.318267
36576,0,9871,1.318267
36592,0,9871,1.318267
36608,0,9871,1.318267
36632,0,9871,1.318267
36696,0,9884,0.2720234
36702,0,9884,0.2720234
36718,0,9884,0.2720234
36743,0,9884,0.2720234
36749,0,9884,0.2720234
36768,0,9884,0.2720234
36780,0,9884,0.2720234
36796,0,9884,0.2720234
36809,0,9884,0.2720234
36827,0,9884,0.2720234
36849,0,9884,0.2720234
36919,0,9884,0
36920,0,9884,0
36937,0,9884,0
36962,0,9884,0
36969,0,9884,0
36985,0,9884,0
37001,0,9884,0
37016,0,9884,0
37031,0,9884,0
37047,0,9884,0
37120,0,9884,0
37123,0,9884,0
37139,0,9884,0
37155,0,9884,0
37179,0,9884,0
37185,0,9884,0
37201,0,9884,0
37217,0,9884,0
37232,0,9884,0
37298,0,9884,0
37307,0,9884,0
37324,0,9884,0
37339,0,9884,0
37355,0,9884,0
37370,0,9884,0
37392,0,9884,0
37401,0,9884,0
37416,0,9884,0
37432,0,9884,0
37448,0,9884,0
37520,0,9884,0
37525,0,9884,0
37539,0,9884,0
37555,0,9884,0
37570,0,9884,0
37586,0,9884,0
37601,0,9884,0
37616,0,9884,0
37632,0,9884,0
37691,0,9884,0
37693,0,9884,0
37709,0,9884,0
37731,0,9884,0
37741,0,9884,0
37756,0,9884,0
37760,0,9884,0
37787,0,9884,0
37802,0,9884,0
37813,0,9884,0
37841,0,9884,0
37901,0,9884,0
37903,0,9884,0
37929,0,9884,0
37946,0,9884,0
37960,0,9884,0
37968,0,9884,0
37992,0,9884,0
38007,0,9884,0
38014,0,9884,0
38033,0,9884,0
38113,0,9884,0
38129,0,9884,0
38149,0,9884,0
38161,0,9884,0
38165,0,9884,0
38195,0,9884,0
38211,0,9884,0
38214,0,9884,0
38238,0,9884,0
38257,0,9884,0
38349,0,9884,0
38365,0,9884,0
38389,0,9884,0
38396,0,9884,0
38411,0,9884,0
38427,0,9884,0
38443,0,9884,0
38458,0,9884,0
38518,0,9884,0
38523,0,9884,0
38537,0,9884,0
38553,0,9884,0
38568,0,9884,0
38583,0,9884,0
38606,0,9884,0
38615,0,9884,0
38630,0,9884,0
38645,0,9884,0
38661,0,9884,0
38729,0,9884,0
38738,0,9884,0
38753,0,9884,0
38768,0,9884,0
38783,0,9884,0
38790,0,9884,0
38822,0,9884,0
38831,0,9884,0
38844,0,9884,0
38862,0,9884,0
38929,0,9884,0
38942,0,9884,0
38957,0,9884,0
38972,0,9884,0
38988,0,9884,0
39003,0,9884,0
39018,0,9884,0
39040,0,9884,0
39049,0,9884,0
39065,0,9884,0
39128,0,9884,0
39128,0,9884,0
39149,0,9884,0
39163,45500,9884,0
39176,45500,9884,0
39191,45500,9884,0
39207,45500,9884,0
39222,45500,9884,0
39237,45500,9884,0
39260,45500,9884,0
39352,45500,9884,0
39371,45500,9884,0
39373,45500,9884,0
39391,45500,9884,0
39407,45500,9884,0
39424,45500,9884,0
39439,45500,9884,0
39455,45500,9884,0
39477,45500,9884,0
39544,45500,9906,0.4603474
39549,45500,9906,0.4603474
39564,45500,9906,0.4603474
39589,45500,9906,0.4603474
39596,45500,9906,0.4603474
39612,45500,9906,0.4603474
39628,45500,9906,0.4603474
39643,45500,9906,0.4603474
39659,45500,9906,0.4603474
39675,45500,9906,0.4603474
39756,45500,10031,2.61561
39769,45500,10031,2.61561
39784,45500,10031,2.61561
39805,45500,10031,2.61561
39807,45500,10031,2.61561
39831,45500,10031,2.61561
39848,45500,10031,2.61561
39863,45500,10031,2.61561
39873,45500,10031,2.61561
39941,45500,10160,2.69931
39953,45500,10160,2.69931
39959,45500,10160,2.69931
39966,45500,10160,2.69931
39989,45500,10160,2.69931
40004,45500,10160,2.69931
40020,45500,10160,2.69931
40027,45500,10160,2.69931
40048,45500,10160,2.69931
40062,45500,10160,2.69931
40082,45500,10160,2.69931
40159,45500,10290,2.720234
40180,45500,10290,2.720234
40190,45500,10290,2.720234
40206,45500,10290,2.720234
40223,45500,10290,2.720234
40244,45500,10290,2.720234
40254,45500,10290,2.720234
40270,45500,10290,2.720234
40286,45500,10290,2.720234
40362,45500,10421,2.741159
40385,45500,10421,2.741159
40390,45500,10421,2.741159
40409,45500,10421,2.741159
40425,45500,10421,2.741159
40440,45500,10421,2.741159
40462,45500,10421,2.741159
40471,45500,10421,2.741159
40546,45500,10551,2.720234
40572,45500,10551,2.720234
40580,45500,10551,2.720234
40595,45500,10551,2.720234
40613,45500,10551,2.720234
40644,45500,10551,2.720234
40660,45500,10551,2.720234
40687,45500,10551,2.720234
40778,45500,10681,2.720234
40801,45500,10681,2.720234
40818,45500,10681,2.720234
40823,45500,10681,2.720234
40845,45500,10681,2.720234
40864,45500,10681,2.720234
40876,45500,10681,2.720234
40905,45500,10681,2.720234
40969,45500,10811,2.720234
40970,45500,10811,2.720234
40986,45500,10811,2.720234
41010,45500,10811,2.720234
41018,45500,10811,2.720234
41031,45500,10811,2.720234
41049,45500,10811,2.720234
41064,45500,10811,2.720234
41079,45500,10811,2.720234
41150,45500,10942,2.741159
41157,45500,10942,2.741159
41174,45500,10942,2.741159
41182,45500,10942,2.741159
41203,45500,10942,2.741159
41223,45500,10942,2.741159
41234,45500,10942,2.741159
41244,45500,10942,2.741159
41265,45500,10942,2.741159
41282,45500,10942,2.741159
41362,45500,11072,2.720234
41376,45500,11072,2.720234
41385,45500,11072,2.720234
41407,45500,11072,2.720234
41422,45500,11072,2.720234
41446,45500,11072,2.720234
41454,45500,11072,2.720234
41464,45500,11072,2.720234
41485,45500,11072,2.720234
41501,45500,11072,2.720234
41571,45500,11202,2.720234
41579,45500,11202,2.720234
41593,45500,11202,2.720234
41609,45500,11202,2.720234
41624,45500,11202,2.720234
41640,45500,11202,2.720234
41664,45500,11202,2.720234
41671,45500,11202,2.720234
41682,45500,11202,2.720234
41750,45500,11332,2.720234
41767,45500,11332,2.720234
41778,45500,11332,2.720234
41794,45500,11332,2.720234
41809,45500,11332,2.720234
41824,45500,11332,2.720234
41841,45500,11332,2.720234
41856,45500,11332,2.720234
41888,45500,11332,2.720234
41907,45500,11332,2.720234
41992,45500,11463,2.741159
41999,45500,11463,2.741159
42013,45500,11463,2.741159
42028,45500,11463,2.741159
42044,45500,11463,2.741159
42059,45500,11463,2.741159
42076,45500,11463,2.741159
42099,45500,11463,2.741159
42185,45500,11593,2.720234
42186,45500,11593,2.720234
42211,45500,11593,2.720234
42219,45500,11593,2.720234
42233,45500,11593,2.720234
42250,45500,11593,2.720234
42265,45500,11593,2.720234
42281,45500,11593,2.720234
42294,45500,11593,2.720234
42394,45500,11723,2.720234
42404,45500,11723,2.720234
42428,45500,11723,2.720234
42439,45500,11723,2.720234
42455,45500,11723,2.720234
42469,45500,11723,2.720234
42482,45500,11723,2.720234
42499,45500,11723,2.720234
42578,45500,11854,2.741159
42591,45500,11854,2.741159
42606,45500,11854,2.741159
42621,45500,11854,2.741159
42644,45500,11854,2.741159
42652,45500,11854,2.741159
42668,45500,11854,2.741159
42684,45500,11854,2.741159
42700,45500,11854,2.741159
42789,45500,11984,2.720234
42802,45500,11984,2.720234
42808,45500,11984,2.720234
42823,45500,11984,2.720234
42838,45500,11984,2.720234
42860,45500,11984,2.720234
42870,45500,11984,2.720234
42885,45500,11984,2.720234
42901,45500,11984,2.720234
42973,45500,12114,2.720234
42987,45500,12114,2.720234
42997,45500,12114,2.720234
43011,45500,12114,2.720234
43026,45500,12114,2.720234
43042,45500,12114,2.720234
43057,45500,12114,2.720234
43085,45500,12114,2.720234
43089,45500,12114,2.720234
43104,45500,12114,2.720234
43119,45500,12114,2.720234
43211,45500,12244,2.720234
43221,45500,12244,2.720234
43229,45500,12244,2.720234
43244,45500,12244,2.720234
43259,45500,12244,2.720234
43301,45500,12244,2.720234
43415,45500,12375,2.741159
43431,45500,12375,2.741159
43449,45500,12375,2.741159
43463,45500,12375,2.741159
43479,45500,12375,2.741159
43493,45500,12375,2.741159
43535,45500,12375,2.741159
43636,45500,12505,2.720234
43658,45500,12505,2.720234
43664,45500,12505,2.720234
43680,45500,12505,2.720234
43695,45500,12505,2.720234
43712,45500,12505,2.720234
43726,45500,12505,2.720234
43822,45500,12635,2.720234
43835,45500,12635,2.720234
43838,45500,12635,2.720234
43874,0,12635,2.720234
43897,0,12635,2.720234
43911,0,12635,2.720234
43983,0,12765,2.720234
43991,0,12765,2.720234
44008,0,12765,2.720234
44022,0,12765,2.720234
44038,0,12765,2.720234
44053,0,12765,2.720234
44061,0,12765,2.720234
44093,0,12765,2.720234
44100,0,12765,2.720234
44115,0,12765,2.720234
44186,0,12895,2.720234
44198,0,12895,2.720234
44208,0,12895,2.720234
44224,0,12895,2.720234
44240,0,12895,2.720234
44255,0,12895,2.720234
44271,0,12895,2.720234
44277,0,12895,2.720234
44308,0,12895,2.720234
44317,0,12895,2.720234
44333,0,12895,2.720234
44405,0,13009,2.385436
44415,0,13009,2.385436
44426,0,13009,2.385436
44442,0,13009,2.385436
44458,0,13009,2.385436
44474,0,13009,2.385436
44489,0,13009,2.385436
44504,0,13009,2.385436
44526,0,13009,2.385436
44605,0,13067,1.213643
44615,0,13067,1.213643
44640,0,13067,1.213643
44647,0,13067,1.213643
44662,0,13067,1.213643
44678,0,13067,1.213643
44693,0,13067,1.213643
44708,0,13067,1.213643
44723,0,13067,1.213643
44805,0,13077,0.2092488
44817,0,13077,0.2092488
44832,0,13077,0.2092488
44855,0,13077,0.2092488
44864,0,13077,0.2092488
44870,0,13077,0.2092488
44895,0,13077,0.2092488
44910,0,13077,0.2092488
44923,0,13077,0.2092488
44931,0,13077,0.2092488
45015,0,13077,0
45019,0,13077,0
45039,0,13077,0
45050,0,13077,0
45071,0,13077,0
45081,0,13077,0
45097,0,13077,0
45114,0,13077,0
45129,0,13077,0
45213,0,13077,0
45224,0,13077,0
45239,0,13077,0
45250,0,13077,0
45263,0,13077,0
45291,0,13077,0
45301,0,13077,0
45315,0,13077,0
45331,0,13077,0
45415,0,13077,0
45422,0,13077,0
45435,0,13077,0
45447,0,13077,0
45472,0,13077,0
45483,0,13077,0
45501,0,13077,0
45517,0,13077,0
45529,0,13077,0
45604,0,13077,0
45616,0,13077,0
45620,0,13077,0
45642,0,13077,0
45652,0,13077,0
45674,0,13077,0
45686,0,13077,0
45705,0,13077,0
45733,0,13077,0
45818,0,13077,0
45834,0,13077,0
45845,0,13077,0
45861,0,13077,0
45877,0,13077,0
45885,0,13077,0
45910,0,13077,0
45924,0,13077,0
45956,0,13077,0
46035,0,13077,0
46057,0,13077,0
46063,0,13077,0
46078,0,13077,0
46094,0,13077,0
46109,0,13077,0
46124,0,13077,0
46140,0,13077,0
46236,0,13077,0
46247,0,13077,0
46268,0,13077,0
46278,0,13077,0
46293,0,13077,0
46309,0,13077,0
46324,0,13077,0
46341,0,13077,0
46469,0,13077,0
46481,0,13077,0
46497,0,13077,0
46512,0,13077,0
46528,0,13077,0
46545,0,13077,0
46559,0,13077,0
46636,0,13077,0
46644,0,13077,0
46653,0,13077,0
46668,0,13077,0
46684,0,13077,0
46704,0,13077,0
46715,0,13077,0
46730,0,13077,0
46825,0,13077,0
46839,0,13077,0
46855,0,13077,0
46869,0,13077,0
46885,0,13077,0
46900,0,13077,0
46922,0,13077,0
46932,0,13077,0
46947,0,13077,0
46964,0,13077,0
47053,0,13077,0
47059,0,13077,0
47072,0,13077,0
47102,0,13077,0
47118,0,13077,0
47133,0,13077,0
47157,0,13077,0
47252,0,13077,0
47260,0,13077,0
47276,0,13077,0
47291,0,13077,0
47306,0,13077,0
47321,0,13077,0
47361,0,13077,0
47448,0,13077,0
47468,0,13077,0
47480,0,13077,0
47495,0,13077,0
47511,0,13077,0
47526,0,13077,0
47543,0,13077,0
47558,0,13077,0
47645,0,13077,0
47652,0,13077,0
47667,0,13077,0
47687,0,13077,0
47698,0,13077,0
47714,0,13077,0
47729,0,13077,0
47745,0,13077,0
47760,0,13077,0
47836,0,13077,0
47842,0,13077,0
47854,0,13077,0
47870,0,13077,0
47885,0,13077,0
47905,0,13077,0
47916,0,13077,0
47931,0,13077,0
47948,0,13077,0
47962,0,13077,0
48037,0,13077,0
48042,0,13077,0
48057,0,13077,0
48073,0,13077,0
48088,0,13077,0
48104,0,13077,0
48123,0,13077,0
48134,0,13077,0
48150,0,13077,0
48168,0,13077,0
48251,0,13077,0
48271,0,13077,0
48278,0,13077,0
48299,0,13077,0
48310,0,13077,0
48329,0,13077,0
48362,0,13077,0
48448,0,13077,0
48458,0,13077,0
48476,0,13077,0
48491,0,13077,0
48506,0,13077,0
48510,0,13077,0
48538,0,13077,0
48547,0,13077,0
48580,0,13077,0
48669,0,13077,0
48682,0,13077,0
48698,0,13077,0
48712,0,13077,0
48746,0,13077,0
48747,0,13077,0
48760,0,13077,0
48961,58500,13077,0
48970,58500,13077,0
49065,58500,13077,0
49079,58500,13077,0
49088,58500,13077,0
49103,58500,13077,0
49114,58500,13077,0
49133,58500,13077,0
49151,58500,13077,0
49164,58500,13077,0
49296,58500,13077,0
49301,58500,13077,0
49321,58500,13077,0
49331,58500,13077,0
49352,58500,13077,0
49367,58500,13077,0
49487,58500,13139,1.297343
49511,58500,13139,1.297343
49514,58500,13139,1.297343
49526,58500,13139,1.297343
49564,58500,13139,1.297343
49576,58500,13139,1.297343
49674,58500,13306,3.494455
49684,58500,13306,3.494455
49696,58500,13306,3.494455
49711,58500,13306,3.494455
49727,58500,13306,3.494455
49729,58500,13306,3.494455
49767,58500,13306,3.494455
49775,58500,13306,3.494455
49807,58500,13306,3.494455
49901,58500,13476,3.55723
49913,58500,13476,3.55723
49928,58500,13476,3.55723
49933,58500,13476,3.55723
49960,58500,13476,3.55723
49975,58500,13476,3.55723
50004,58500,13476,3.55723
50115,58500,13646,3.55723
50121,58500,13646,3.55723
50131,58500,13646,3.55723
50142,58500,13646,3.55723
50163,58500,13646,3.55723
50178,58500,13646,3.55723
50194,58500,13646,3.55723
50298,58500,13816,3.55723
50303,58500,13816,3.55723
50323,58500,13816,3.55723
50335,58500,13816,3.55723
50350,58500,13816,3.55723
50363,58500,13816,3.55723
50382,58500,13816,3.55723
50398,58500,13816,3.55723
50556,58500,13985,3.536304
50624,58500,13985,3.536304
50720,58500,14155,3.55723
50748,58500,14155,3.55723
50767,58500,14155,3.55723
50788,58500,14155,3.55723
50806,58500,14155,3.55723
50888,58500,14326,3.578155
50897,58500,14326,3.578155
50912,58500,14326,3.578155
50928,58500,14326,3.578155
50944,58500,14326,3.578155
50960,58500,14326,3.578155
50978,58500,14326,3.578155
50991,58500,14326,3.578155
51007,58500,14326,3.578155
51104,58500,14496,3.55723
51113,58500,14496,3.55723
51124,58500,14496,3.55723
51139,58500,14496,3.55723
51157,58500,14496,3.55723
51169,58500,14496,3.55723
51200,58500,14496,3.55723
51287,58500,14666,3.55723
51307,58500,14666,3.55723
51316,58500,14666,3.55723
51331,58500,14666,3.55723
51349,58500,14666,3.55723
51362,58500,14666,3.55723
51378,58500,14666,3.55723
51394,58500,14666,3.55723
51417,58500,14666,3.55723
51514,58500,14836,3.55723
51526,58500,14836,3.55723
51540,58500,14836,3.55723
51544,58500,14836,3.55723
51558,58500,14836,3.55723
51572,58500,14836,3.55723
51600,58500,14836,3.55723
51712,58500,15006,3.55723
51724,58500,15006,3.55723
51745,58500,15006,3.55723
51755,58500,15006,3.55723
51770,58500,15006,3.55723
51790,58500,15006,3.55723
51802,58500,15006,3.55723
51896,58500,15177,3.578155
51910,58500,15177,3.578155
51928,58500,15177,3.578155
51940,58500,15177,3.578155
51963,58500,15177,3.578155
51971,58500,15177,3.578155
51987,58500,15177,3.578155
51994,58500,15177,3.578155
52018,58500,15177,3.578155
52123,58500,15347,3.55723
52140,58500,15347,3.55723
52143,58500,15347,3.55723
52160,58500,15347,3.55723
52183,58500,15347,3.55723
52191,58500,15347,3.55723
52207,58500,15347,3.55723
52223,58500,15347,3.55723
52343,58500,15517,3.55723
52348,58500,15517,3.55723
52363,58500,15517,3.55723
52379,58500,15517,3.55723
52400,58500,15517,3.55723
52409,58500,15517,3.55723
52541,58500,15688,3.578155
52554,58500,15688,3.578155
52559,58500,15688,3.578155
52594,0,15688,3.578155
52596,0,15688,3.578155
52644,0,15688,3.578155
52764,0,15858,3.55723
52773,0,15858,3.55723
52782,0,15858,3.55723
52800,0,15858,3.55723
52814,0,15858,3.55723
52837,0,15858,3.55723
52957,0,16028,3.55723
52969,0,16028,3.55723
52981,0,16028,3.55723
53001,0,16028,3.55723
53015,0,16028,3.55723
53028,0,16028,3.55723
53149,0,16194,3.47353
53159,0,16194,3.47353
53168,0,16194,3.47353
53184,0,16194,3.47353
53200,0,16194,3.47353
53215,0,16194,3.47353
53230,0,16194,3.47353
53336,0,16307,2.364511
53352,0,16307,2.364511
53369,0,16307,2.364511
53375,0,16307,2.364511
53386,0,16307,2.364511
53414,0,16307,2.364511
53528,0,16360,1.109019
53538,0,16360,1.109019
53543,0,16360,1.109019
53560,0,16360,1.109019
53580,0,16360,1.109019
53599,0,16360,1.109019
53626,0,16360,1.109019
53721,0,16368,0.167399
53738,0,16368,0.167399
53755,0,16368,0.167399
53761,0,16368,0.167399
53784,0,16368,0.167399
53806,0,16368,0.167399
53824,0,16368,0.167399
53833,0,16368,0.167399
53969,0,16368,0
53982,0,16368,0
53986,0,16368,0
54001,0,16368,0
54017,0,16368,0
54039,0,16368,0
54141,0,16368,0
54147,0,16368,0
54158,0,16368,0
54173,0,16368,0
54188,0,16368,0
54204,0,16368,0
54220,0,16368,0
54236,0,16368,0
54367,0,16368,0
54378,0,16368,0
54393,0,16368,0
54404,0,16368,0
54425,0,16368,0
54440,0,16368,0
54555,0,16368,0
54560,0,16368,0
54582,0,16368,0
54593,0,16368,0
54610,0,16368,0
54622,0,16368,0
54641,0,16368,0
54748,0,16368,0
54763,0,16368,0
54778,0,16368,0
54801,0,16368,0
54810,0,16368,0
54826,0,16368,0
54842,0,16368,0
54937,0,16368,0
54952,0,16368,0
54967,0,16368,0
54982,0,16368,0
54998,0,16368,0
55019,0,16368,0
55029,0,16368,0
55045,0,16368,0
55060,0,16368,0
55192,0,16368,0
55200,0,16368,0
55215,0,16368,0
55238,0,16368,0
55247,0,16368,0
55377,0,16368,0
55387,0,16368,0
55402,0,16368,0
55418,0,16368,0
55434,0,16368,0
55459,0,16368,0
55585,0,16368,0
55591,0,16368,0
55608,0,16368,0
55623,0,16368,0
55638,0,16368,0
55655,0,16368,0
55693,0,16368,0
55840,0,16368,0
55854,0,16368,0
55966,65000,16368,0
55979,65000,16368,0
56031,65000,16368,0
56041,65000,16368,0
56057,65000,16368,0
56174,65000,16368,0
56182,65000,16368,0
56198,65000,16368,0
56221,65000,16368,0
56229,65000,16368,0
56244,65000,16368,0
56260,65000,16368,0
56377,65000,16374,0.1255493
56386,65000,16374,0.1255493
56400,65000,16374,0.1255493
56416,65000,16374,0.1255493
56439,65000,16374,0.1255493
56447,65000,16374,0.1255493
56463,65000,16374,0.1255493
56593,65000,16541,3.494455
56614,65000,16541,3.494455
56633,65000,16541,3.494455
56648,65000,16541,3.494455
56678,65000,16541,3.494455
56772,65000,16730,3.954802
56782,65000,16730,3.954802
56806,65000,16730,3.954802
56822,65000,16730,3.954802
56837,65000,16730,3.954802
56854,65000,16730,3.954802
56869,65000,16730,3.954802
56975,65000,16918,3.933877
56976,65000,16918,3.933877
56992,65000,16918,3.933877
57015,65000,16918,3.933877
57023,65000,16918,3.933877
57038,65000,16918,3.933877
57054,65000,16918,3.933877
57069,65000,16918,3.933877
57178,65000,17108,3.975727
57193,65000,17108,3.975727
57207,65000,17108,3.975727
57230,65000,17108,3.975727
57238,65000,17108,3.975727
57254,65000,17108,3.975727
57270,65000,17108,3.975727
57286,65000,17108,3.975727
57395,65000,17297,3.954802
57408,65000,17297,3.954802
57423,65000,17297,3.954802
57444,65000,17297,3.954802
57454,65000,17297,3.954802
57469,65000,17297,3.954802
57589,65000,17487,3.975727
57598,65000,17487,3.975727
57611,65000,17487,3.975727
57626,65000,17487,3.975727
